Member State,Member State Code,Category,Year,Month,Thousand tonnes
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,November,2.03
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,December,2.25
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,January,2.51
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,February,2.29
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,March,2.44
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,April,2.73
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,May,2.67
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,June,2.82
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,July,2.82
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,August,1.80
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,September,2.04
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,October,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,November,2.07
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,December,2.40
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,January,2.56
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,February,2.52
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,March,2.66
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,April,2.94
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,May,2.95
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,June,2.54
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,July,2.58
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,August,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,September,2.29
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,October,2.37
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,November,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,December,2.56
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,January,2.74
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,February,2.18
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,March,2.33
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,April,2.36
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,May,2.61
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,June,2.49
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,July,2.40
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,August,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,September,1.88
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,October,2.08
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,November,2.05
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,December,2.27
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,January,2.65
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,February,2.49
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,March,2.72
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,April,2.17
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,May,2.56
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,June,2.66
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,July,2.31
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,August,2.17
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,September,2.14
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,October,2.24
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,November,2.21
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,December,2.32
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,January,2.14
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,February,1.96
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,March,2.44
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,April,2.39
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,May,2.56
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,June,2.37
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,July,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,August,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,September,1.88
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,October,1.85
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,November,1.94
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,December,2.26
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,January,2.49
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,February,2.09
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,March,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,April,2.56
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,May,2.63
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,June,2.49
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,July,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,August,2.02
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,September,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,October,1.68
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,November,1.70
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2004,December,1.92
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,January,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,February,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,March,2.45
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,April,2.40
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,May,2.54
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,June,2.52
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,July,2.27
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,August,1.85
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,September,1.82
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,October,1.88
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,November,1.90
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2003,December,2.34
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,January,2.40
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,February,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,March,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,April,2.70
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,May,2.90
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,June,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,July,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,August,2.20
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,September,1.90
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,October,2.24
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,November,1.92
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,December,1.96
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,January,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,February,1.90
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,March,2.30
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,April,2.20
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,May,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,June,2.20
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,July,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,August,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,September,1.60
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,October,1.80
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,November,1.80
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,December,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,January,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,February,2.10
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,March,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,April,2.40
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,May,2.50
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,June,2.20
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,July,2.20
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,August,1.70
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,September,2.00
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,October,1.60
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,November,1.60
Portugal,PT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,December,1.80
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,January,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,February,1.09
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,March,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,April,0.86
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,May,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,June,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,July,0.66
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,August,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,September,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,October,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,January,0.97
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,February,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,March,1.15
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,April,1.22
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,May,0.57
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,June,1.02
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,July,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,August,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,September,0.83
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,October,0.91
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,November,0.97
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,December,1.07
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,January,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,February,1.04
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,March,1.33
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,April,1.07
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,May,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,June,0.90
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,July,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,August,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,September,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,October,1.03
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,November,1.09
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,December,1.53
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,January,0.98
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,February,0.85
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,March,0.88
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,April,1.02
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,May,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,June,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,July,0.74
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,August,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,September,0.85
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,October,0.99
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,November,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,December,1.10
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,January,0.86
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,February,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,March,1.10
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,April,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,May,0.89
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,June,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,July,0.93
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,August,0.73
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,September,0.89
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,October,0.96
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,November,1.04
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,December,1.11
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,January,1.04
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,February,1.03
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,March,1.15
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,April,1.07
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,May,1.02
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,June,0.85
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,July,0.86
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,August,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,September,0.91
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,October,1.04
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,November,1.18
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,December,1.07
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,January,0.80
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,February,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,March,0.97
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,April,1.05
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,May,0.97
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,June,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,July,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,August,0.89
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,September,1.05
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,October,1.20
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,November,1.22
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,December,1.26
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,January,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,February,0.91
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,March,0.95
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,April,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,May,0.88
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,June,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,July,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,August,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,September,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,October,1.12
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,November,1.10
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,December,1.28
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,January,0.81
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,February,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,March,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,April,1.01
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,May,0.91
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,June,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,July,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,August,0.80
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,September,0.83
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,October,0.93
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,November,0.95
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,December,1.16
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,January,0.89
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,February,0.74
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,March,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,April,0.93
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,May,0.68
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,June,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,July,0.74
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,August,0.66
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,September,0.80
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,October,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,November,0.89
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,December,1.03
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,January,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,February,0.80
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,March,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,April,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,May,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,June,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,July,0.63
