Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2017,50,Poland,BUTTER,11/12/2017,17/12/2017,490.17,POL
2017,50,Slovakia,BUTTER,11/12/2017,17/12/2017,640.61,SVK
2017,49,Belgium,BUTTER,04/12/2017,10/12/2017,496.74,BEL
2017,49,Czechia,BUTTER,04/12/2017,10/12/2017,496.62,CZE
2017,49,Denmark,BUTTER,04/12/2017,10/12/2017,486.58,DNK
2017,49,Germany,BUTTER,04/12/2017,10/12/2017,469,DEU
2017,49,Estonia,BUTTER,04/12/2017,10/12/2017,549,EST
2017,49,Ireland,BUTTER,04/12/2017,10/12/2017,504.47,IRL
2017,49,Spain,BUTTER,04/12/2017,10/12/2017,584.57,ESP
2017,49,France,BUTTER,04/12/2017,10/12/2017,567.8,FRA
2017,49,Italy,BUTTER,04/12/2017,10/12/2017,470,ITA
2017,49,Latvia,BUTTER,04/12/2017,10/12/2017,625,LVA
2017,49,Netherlands,BUTTER,04/12/2017,10/12/2017,434,NLD
2017,49,Poland,BUTTER,04/12/2017,10/12/2017,498.29,POL
2017,49,Slovakia,BUTTER,04/12/2017,10/12/2017,645.71,SVK
2017,48,Belgium,BUTTER,27/11/2017,03/12/2017,520.62,BEL
2017,48,Czechia,BUTTER,27/11/2017,03/12/2017,472.14,CZE
2017,48,Denmark,BUTTER,27/11/2017,03/12/2017,486.56,DNK
2017,48,Germany,BUTTER,27/11/2017,03/12/2017,481,DEU
2017,48,Estonia,BUTTER,27/11/2017,03/12/2017,543.87,EST
2017,48,Ireland,BUTTER,27/11/2017,03/12/2017,613.17,IRL
2017,48,Spain,BUTTER,27/11/2017,03/12/2017,570.59,ESP
2017,48,France,BUTTER,27/11/2017,03/12/2017,546.3,FRA
2017,48,Italy,BUTTER,27/11/2017,03/12/2017,490,ITA
2017,48,Latvia,BUTTER,27/11/2017,03/12/2017,603,LVA
2017,48,Netherlands,BUTTER,27/11/2017,03/12/2017,466,NLD
2017,48,Poland,BUTTER,27/11/2017,03/12/2017,524.17,POL
2017,48,Slovakia,BUTTER,27/11/2017,03/12/2017,654.79,SVK
2017,47,Belgium,BUTTER,20/11/2017,26/11/2017,533.04,BEL
2017,47,Czechia,BUTTER,20/11/2017,26/11/2017,496.6,CZE
2017,47,Denmark,BUTTER,20/11/2017,26/11/2017,495.18,DNK
2017,47,Germany,BUTTER,20/11/2017,26/11/2017,453,DEU
2017,47,Estonia,BUTTER,20/11/2017,26/11/2017,530.53,EST
2017,47,Ireland,BUTTER,20/11/2017,26/11/2017,613.17,IRL
2017,47,Spain,BUTTER,20/11/2017,26/11/2017,559.49,ESP
2017,47,France,BUTTER,20/11/2017,26/11/2017,539.8,FRA
2017,47,Italy,BUTTER,20/11/2017,26/11/2017,4.9,ITA
2017,47,Latvia,BUTTER,20/11/2017,26/11/2017,608,LVA
2017,47,Netherlands,BUTTER,20/11/2017,26/11/2017,491,NLD
2017,47,Poland,BUTTER,20/11/2017,26/11/2017,524.07,POL
2017,47,Slovakia,BUTTER,20/11/2017,26/11/2017,652.4,SVK
2017,46,Belgium,BUTTER,13/11/2017,19/11/2017,536.27,BEL
2017,46,Czechia,BUTTER,13/11/2017,19/11/2017,471.6,CZE
2017,46,Denmark,BUTTER,13/11/2017,19/11/2017,495.19,DNK
2017,46,Germany,BUTTER,13/11/2017,19/11/2017,507,DEU
2017,46,Estonia,BUTTER,13/11/2017,19/11/2017,553.3,EST
2017,46,Ireland,BUTTER,13/11/2017,19/11/2017,613.17,IRL
2017,46,Spain,BUTTER,13/11/2017,19/11/2017,568.48,ESP
