Member State,Member State Code,Category,Year,Month,Thousand tonnes
Denmark,DK,Total raw cow's milk delivered to dairies,2011,June,410.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,July,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2011,July,418.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,August,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2011,August,410.50
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,September,2.40
Denmark,DK,Total raw cow's milk delivered to dairies,2011,September,385.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,October,3.10
Denmark,DK,Total raw cow's milk delivered to dairies,2011,October,388.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,November,3.50
Denmark,DK,Total raw cow's milk delivered to dairies,2011,November,378.30
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,December,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2011,December,402.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,January,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2010,January,401.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,February,2.60
Denmark,DK,Total raw cow's milk delivered to dairies,2010,February,366.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,March,3.90
Denmark,DK,Total raw cow's milk delivered to dairies,2010,March,412.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,April,3.10
Denmark,DK,Total raw cow's milk delivered to dairies,2010,April,398.50
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,May,3.10
Denmark,DK,Total raw cow's milk delivered to dairies,2010,May,431.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,June,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2010,June,419.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,July,3.00
Denmark,DK,Total raw cow's milk delivered to dairies,2010,July,426.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,August,2.50
Denmark,DK,Total raw cow's milk delivered to dairies,2010,August,418.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,September,2.30
Denmark,DK,Total raw cow's milk delivered to dairies,2010,September,392.90
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,October,2.70
Denmark,DK,Total raw cow's milk delivered to dairies,2010,October,391.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,November,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2010,November,372.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,December,2.40
Denmark,DK,Total raw cow's milk delivered to dairies,2010,December,386.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,January,3.60
Denmark,DK,Total raw cow's milk delivered to dairies,2009,January,395.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,February,3.30
Denmark,DK,Total raw cow's milk delivered to dairies,2009,February,366.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,March,4.10
Denmark,DK,Total raw cow's milk delivered to dairies,2009,March,409.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,April,3.30
Denmark,DK,Total raw cow's milk delivered to dairies,2009,April,400.30
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,May,3.10
Denmark,DK,Total raw cow's milk delivered to dairies,2009,May,420.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,June,2.60
Denmark,DK,Total raw cow's milk delivered to dairies,2009,June,404.90
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,July,4.00
Denmark,DK,Total raw cow's milk delivered to dairies,2009,July,411.20
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,August,2.60
Denmark,DK,Total raw cow's milk delivered to dairies,2009,August,402.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,September,2.10
Denmark,DK,Total raw cow's milk delivered to dairies,2009,September,378.20
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,October,2.70
Denmark,DK,Total raw cow's milk delivered to dairies,2009,October,381.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,November,2.40
Denmark,DK,Total raw cow's milk delivered to dairies,2009,November,372.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,December,3.20
Denmark,DK,Total raw cow's milk delivered to dairies,2009,December,397.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,January,3.00
Denmark,DK,Total raw cow's milk delivered to dairies,2008,January,383.90
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,February,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2008,February,364.20
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,March,2.30
Denmark,DK,Total raw cow's milk delivered to dairies,2008,March,388.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,April,3.90
Denmark,DK,Total raw cow's milk delivered to dairies,2008,April,379.20
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,May,3.50
Denmark,DK,Total raw cow's milk delivered to dairies,2008,May,402.30
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,June,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2008,June,387.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,July,3.50
Denmark,DK,Total raw cow's milk delivered to dairies,2008,July,398.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,August,3.30
Denmark,DK,Total raw cow's milk delivered to dairies,2008,August,390.50
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,September,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2008,September,368.00
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,October,2.70
Denmark,DK,Total raw cow's milk delivered to dairies,2008,October,376.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,November,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2008,November,363.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,December,3.20
Denmark,DK,Total raw cow's milk delivered to dairies,2008,December,383.20
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,January,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2007,January,389.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,February,2.60
Denmark,DK,Total raw cow's milk delivered to dairies,2007,February,346.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,March,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2007,March,390.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,April,3.10
Denmark,DK,Total raw cow's milk delivered to dairies,2007,April,386.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,May,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2007,May,403.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,June,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2007,June,383.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,July,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2007,July,387.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,August,2.60
Denmark,DK,Total raw cow's milk delivered to dairies,2007,August,376.50
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,September,3.00
Denmark,DK,Total raw cow's milk delivered to dairies,2007,September,358.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,October,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2007,October,363.50
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,November,2.40
Denmark,DK,Total raw cow's milk delivered to dairies,2007,November,352.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,December,3.60
Denmark,DK,Total raw cow's milk delivered to dairies,2007,December,376.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,January,4.70
Denmark,DK,Total raw cow's milk delivered to dairies,2006,January,375.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,February,4.00
Denmark,DK,Total raw cow's milk delivered to dairies,2006,February,346.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,March,3.40
Denmark,DK,Total raw cow's milk delivered to dairies,2006,March,385.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,April,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2006,April,378.30
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,May,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2006,May,397.90
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,June,2.70
Denmark,DK,Total raw cow's milk delivered to dairies,2006,June,384.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,July,2.70
Denmark,DK,Total raw cow's milk delivered to dairies,2006,July,387.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,August,2.50
Denmark,DK,Total raw cow's milk delivered to dairies,2006,August,380.60
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,September,2.80
Denmark,DK,Total raw cow's milk delivered to dairies,2006,September,360.70
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,October,3.20
Denmark,DK,Total raw cow's milk delivered to dairies,2006,October,365.90
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,November,2.90
Denmark,DK,Total raw cow's milk delivered to dairies,2006,November,353.80
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2006,December,3.00
Denmark,DK,Total raw cow's milk delivered to dairies,2006,December,376.10
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,January,4.70
Denmark,DK,Total raw cow's milk delivered to dairies,2005,January,381.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,February,3.70
Denmark,DK,Total raw cow's milk delivered to dairies,2005,February,342.30
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,March,3.60
Denmark,DK,Total raw cow's milk delivered to dairies,2005,March,382.40
Denmark,DK,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2005,April,4.00
Denmark,DK,Total raw cow's milk delivered to dairies,2005,April,379.40
