,Year,State,Month,country_codes,Member State Code,Butter Price ,Butter Thousand tonnes
3944,2006,Slovakia,5,SVK,SK,294.1,0.83
3945,2006,Belgium,8,BEL,BE,252.0,8.79
3946,2006,Czechia,8,CZE,CZ,248.93,2.83
3947,2006,Denmark,8,DNK,DK,300.67,2.5
3948,2006,Germany,8,DEU,DE,257.0,33.57
3949,2006,Ireland,8,IRL,IE,250.54,14.8
3950,2006,Spain,8,ESP,ES,222.5,3.11
3951,2006,France,8,FRA,FR,247.0,26.41
3952,2006,Latvia,8,LVA,LV,248.71,0.74
3953,2006,Netherlands,8,NLD,NL,252.0,6.88
3954,2006,Poland,8,POL,PL,247.51,13.35
3955,2006,Portugal,8,PRT,PT,232.02,2.17
3956,2006,Slovakia,8,SVK,SK,260.99,0.7
3957,2006,Belgium,1,BEL,BE,253.1,7.2
3958,2006,Czechia,1,CZE,CZ,274.71,3.76
3959,2006,Denmark,1,DNK,DK,299.92,4.7
3960,2006,Germany,1,DEU,DE,266.5,40.7
3961,2006,Ireland,1,IRL,IE,250.54,3.9
3962,2006,Spain,1,ESP,ES,224.38,5.05
3963,2006,France,1,FRA,FR,249.0,41.43
3964,2006,Latvia,1,LVA,LV,289.29,0.65
3965,2006,Netherlands,1,NLD,NL,252.0,11.16
3966,2006,Poland,1,POL,PL,246.72,12.96
3967,2006,Portugal,1,PRT,PT,256.65,2.65
3968,2006,Slovakia,1,SVK,SK,277.46,0.77
3969,2006,Belgium,4,BEL,BE,252.1,8.04
3970,2006,Czechia,4,CZE,CZ,242.0,3.46
3971,2006,Denmark,4,DNK,DK,291.53,2.8
3972,2006,Germany,4,DEU,DE,266.5,38.65
3973,2006,Ireland,4,IRL,IE,250.54,15.0
3974,2006,Spain,4,ESP,ES,215.0,5.87
3975,2006,France,4,FRA,FR,250.0,36.56
3976,2006,Italy,4,ITA,IT,182.0,9.8
3977,2006,Hungary,4,HUN,HU,317.12,0.57
3978,2006,Netherlands,4,NLD,NL,256.0,11.29
3979,2006,Poland,4,POL,PL,242.82,13.39
3980,2006,Portugal,4,PRT,PT,241.19,2.17
3981,2006,Slovakia,4,SVK,SK,306.94,0.77
3982,2006,Belgium,4,BEL,BE,252.5,8.04
3983,2006,Czechia,4,CZE,CZ,243.47,3.46
3984,2006,Denmark,4,DNK,DK,296.99,2.8
3985,2006,Germany,4,DEU,DE,266.5,38.65
3986,2006,Ireland,4,IRL,IE,250.54,15.0
3987,2006,Spain,4,ESP,ES,220.33,5.87
3988,2006,France,4,FRA,FR,250.0,36.56
3989,2006,Italy,4,ITA,IT,182.0,9.8
3990,2006,Latvia,4,LVA,LV,249.25,0.5
3991,2006,Netherlands,4,NLD,NL,256.0,11.29
3992,2006,Poland,4,POL,PL,241.44,13.39
3993,2006,Portugal,4,PRT,PT,250.2,2.17
3994,2006,Slovakia,4,SVK,SK,291.14,0.77
3995,2006,Belgium,10,BEL,BE,257.5,8.54
3996,2006,Czechia,10,CZE,CZ,255.96,3.08
3997,2006,Denmark,10,DNK,DK,307.14,3.2
3998,2006,Germany,10,DEU,DE,266.5,32.58
3999,2006,Ireland,10,IRL,IE,250.54,10.6
4000,2006,France,10,FRA,FR,250.0,31.69
4001,2006,Latvia,10,LVA,LV,259.54,0.73
4002,2006,Hungary,10,HUN,HU,337.64,0.68
4003,2006,Netherlands,10,NLD,NL,256.0,5.85
4004,2006,Poland,10,POL,PL,241.0,14.77
4005,2006,Portugal,10,PRT,PT,232.15,2.24
4006,2006,Slovakia,10,SVK,SK,313.37,0.73
4007,2006,Belgium,3,BEL,BE,257.8,9.74
4008,2006,Czechia,3,CZE,CZ,248.58,3.73
4009,2006,Denmark,3,DNK,DK,305.51,3.4
4010,2006,Germany,3,DEU,DE,266.5,40.41
4011,2006,Ireland,3,IRL,IE,250.54,11.1
4012,2006,Spain,3,ESP,ES,222.38,4.73
4013,2006,France,3,FRA,FR,251.0,38.69
4014,2006,Latvia,3,LVA,LV,264.97,0.52
4015,2006,Netherlands,3,NLD,NL,256.0,11.34
4016,2006,Poland,3,POL,PL,241.79,13.15
4017,2006,Portugal,3,PRT,PT,253.16,2.72
4018,2006,Slovakia,3,SVK,SK,296.06,0.76
4019,2006,Belgium,3,BEL,BE,257.6,9.74
4020,2006,Czechia,3,CZE,CZ,259.85,3.73
4021,2006,Denmark,3,DNK,DK,302.34,3.4
4022,2006,Germany,3,DEU,DE,271.5,40.41
4023,2006,Ireland,3,IRL,IE,250.54,11.1
4024,2006,Spain,3,ESP,ES,222.38,4.73
4025,2006,France,3,FRA,FR,252.0,38.69
4026,2006,Italy,3,ITA,IT,187.0,10.77
4027,2006,Latvia,3,LVA,LV,252.84,0.52
4028,2006,Hungary,3,HUN,HU,339.18,0.69
4029,2006,Netherlands,3,NLD,NL,256.0,11.34
4030,2006,Poland,3,POL,PL,243.29,13.15
4031,2006,Portugal,3,PRT,PT,251.59,2.72
4032,2006,Slovakia,3,SVK,SK,305.14,0.76
4033,2006,Belgium,3,BEL,BE,258.5,9.74
4034,2006,Czechia,3,CZE,CZ,246.12,3.73
4035,2006,Germany,3,DEU,DE,271.5,40.41
4036,2006,Ireland,3,IRL,IE,250.54,11.1
4037,2006,Spain,3,ESP,ES,222.38,4.73
4038,2006,France,3,FRA,FR,252.0,38.69
4039,2006,Italy,3,ITA,IT,187.0,10.77
4040,2006,Latvia,3,LVA,LV,290.34,0.52
4041,2006,Netherlands,3,NLD,NL,256.0,11.34
4042,2006,Poland,3,POL,PL,242.57,13.15
4043,2006,Portugal,3,PRT,PT,232.28,2.72
4044,2006,Slovakia,3,SVK,SK,294.76,0.76
4045,2006,Belgium,3,BEL,BE,257.9,9.74
4046,2006,Czechia,3,CZE,CZ,246.59,3.73
4047,2006,Denmark,3,DNK,DK,321.67,3.4
4048,2006,Germany,3,DEU,DE,271.5,40.41
4049,2006,Ireland,3,IRL,IE,250.54,11.1
4050,2006,Spain,3,ESP,ES,224.23,4.73
4051,2006,Spain,3,ESP,ES,220.33,4.73
4052,2006,France,3,FRA,FR,252.0,38.69
4053,2006,Latvia,3,LVA,LV,252.84,0.52
4054,2006,Hungary,3,HUN,HU,318.93,0.69
4055,2006,Netherlands,3,NLD,NL,256.0,11.34
4056,2006,Poland,3,POL,PL,248.72,13.15
4057,2006,Portugal,3,PRT,PT,250.93,2.72
4058,2006,Slovakia,3,SVK,SK,299.64,0.76
4059,2006,Belgium,6,BEL,BE,257.7,8.45
4060,2006,Czechia,6,CZE,CZ,268.09,3.37
4061,2006,Denmark,6,DNK,DK,313.93,2.7
4062,2006,Germany,6,DEU,DE,271.5,38.52
4063,2006,Ireland,6,IRL,IE,250.54,17.4
4064,2006,Spain,6,ESP,ES,224.23,3.05
4065,2006,Spain,10,ESP,ES,220.33,2.63
4066,2006,France,6,FRA,FR,252.0,33.25
4067,2006,Latvia,6,LVA,LV,280.73,0.59
4068,2006,Netherlands,6,NLD,NL,256.0,9.01
4069,2006,Poland,6,POL,PL,246.46,13.33
4070,2006,Portugal,6,PRT,PT,251.04,2.66
4071,2006,Slovakia,6,SVK,SK,246.08,0.72
4072,2006,Belgium,2,BEL,BE,259.2,8.62
4073,2006,Czechia,2,CZE,CZ,253.6,3.42
4074,2006,Denmark,2,DNK,DK,328.52,4.0
4075,2006,Germany,2,DEU,DE,271.5,36.98
4076,2006,Ireland,2,IRL,IE,250.62,5.3
4077,2006,Spain,2,ESP,ES,225.0,5.1
4078,2006,Spain,3,ESP,ES,222.38,4.73
4079,2006,France,2,FRA,FR,252.0,36.14
4080,2006,Latvia,2,LVA,LV,264.62,0.35
4081,2006,Hungary,2,HUN,HU,327.91,0.61
4082,2006,Netherlands,2,NLD,NL,256.0,10.78
4083,2006,Portugal,2,PRT,PT,241.18,2.49
4084,2006,Slovakia,2,SVK,SK,298.79,0.73
4085,2006,Czechia,2,CZE,CZ,261.67,3.42
4086,2006,Denmark,2,DNK,DK,322.43,4.0
4087,2006,Ireland,2,IRL,IE,250.62,5.3
4088,2006,Spain,2,ESP,ES,225.0,5.1
4089,2006,France,2,FRA,FR,252.0,36.14
4090,2006,Latvia,2,LVA,LV,258.26,0.35
4091,2006,Netherlands,2,NLD,NL,256.0,10.78
4092,2006,Poland,2,POL,PL,250.31,11.33
4093,2006,Portugal,2,PRT,PT,245.0,2.49
4094,2006,Slovakia,2,SVK,SK,275.76,0.73
4095,2006,Belgium,2,BEL,BE,263.9,8.62
4096,2006,Czechia,2,CZE,CZ,259.79,3.42
4097,2006,Denmark,2,DNK,DK,314.26,4.0
4098,2006,Germany,2,DEU,DE,271.5,36.98
4099,2006,Ireland,2,IRL,IE,250.62,5.3
4100,2006,Spain,2,ESP,ES,224.23,5.1
4101,2006,France,2,FRA,FR,252.0,36.14
4102,2006,Latvia,2,LVA,LV,256.32,0.35
4103,2006,Hungary,2,HUN,HU,309.1,0.61
4104,2006,Netherlands,2,NLD,NL,256.0,10.78
4105,2006,Poland,2,POL,PL,256.7,11.33
4106,2006,Portugal,2,PRT,PT,245.0,2.49
4107,2006,Slovakia,2,SVK,SK,278.09,0.73
4108,2006,Belgium,6,BEL,BE,263.1,8.45
4109,2006,Czechia,6,CZE,CZ,248.65,3.37
4110,2006,Denmark,6,DNK,DK,314.37,2.7
4111,2006,Germany,6,DEU,DE,275.0,38.52
4112,2006,Ireland,6,IRL,IE,250.62,17.4
4113,2006,Spain,6,ESP,ES,224.92,3.05
4114,2006,France,6,FRA,FR,253.0,33.25
4115,2006,Latvia,6,LVA,LV,271.03,0.59
4116,2006,Netherlands,6,NLD,NL,256.0,9.01
4117,2006,Poland,6,POL,PL,251.49,13.33
4118,2006,Portugal,6,PRT,PT,252.0,2.66
4119,2006,Slovakia,6,SVK,SK,269.33,0.72
4120,2006,Belgium,1,BEL,BE,256.0,7.2
4121,2006,Czechia,1,CZE,CZ,246.29,3.76
4122,2006,Denmark,1,DNK,DK,314.43,4.7
4123,2006,Germany,1,DEU,DE,277.0,40.7
4124,2006,Ireland,1,IRL,IE,250.62,3.9
4125,2006,Spain,1,ESP,ES,224.23,5.05
4126,2006,France,1,FRA,FR,253.0,41.43
4127,2006,Latvia,1,LVA,LV,253.27,0.65
4128,2006,Hungary,1,HUN,HU,334.1,0.67
4129,2006,Netherlands,1,NLD,NL,257.0,11.16
4130,2006,Poland,1,POL,PL,253.66,12.96
4131,2006,Portugal,1,PRT,PT,245.0,2.65
4132,2006,Slovakia,1,SVK,SK,253.92,0.77
4133,2006,Belgium,1,BEL,BE,262.1,7.2
4134,2006,Czechia,1,CZE,CZ,263.81,3.76
4135,2006,Denmark,1,DNK,DK,335.01,4.7
4136,2006,Ireland,1,IRL,IE,253.12,3.9
4137,2006,Spain,1,ESP,ES,225.67,5.05
4138,2006,France,1,FRA,FR,254.0,41.43
4139,2006,Latvia,1,LVA,LV,275.37,0.65
4140,2006,Netherlands,1,NLD,NL,259.0,11.16
4141,2006,Poland,1,POL,PL,254.79,12.96
4142,2006,Portugal,1,PRT,PT,243.0,2.65
4143,2006,Slovakia,1,SVK,SK,276.69,0.77
4144,2006,Belgium,1,BEL,BE,265.4,7.2
4145,2006,Czechia,1,CZE,CZ,259.3,3.76
4146,2006,Denmark,1,DNK,DK,328.76,4.7
4147,2006,Germany,1,DEU,DE,278.0,40.7
4148,2006,Ireland,1,IRL,IE,250.62,3.9
4149,2006,Spain,1,ESP,ES,225.67,5.05
4150,2006,France,1,FRA,FR,255.0,41.43
4151,2006,Latvia,1,LVA,LV,253.83,0.65
4152,2006,Netherlands,1,NLD,NL,259.0,11.16
4153,2006,Poland,1,POL,PL,254.44,12.96
4154,2006,Slovakia,1,SVK,SK,251.74,0.77
4155,2006,Belgium,9,BEL,BE,264.5,8.68
4156,2006,Czechia,9,CZE,CZ,277.58,2.98
4157,2006,Denmark,9,DNK,DK,314.51,2.8
4158,2006,Germany,9,DEU,DE,278.0,30.16
4159,2006,Ireland,9,IRL,IE,250.62,13.9
4160,2006,Spain,9,ESP,ES,224.81,2.8
4161,2006,France,9,FRA,FR,256.0,26.05
4162,2006,Latvia,9,LVA,LV,277.02,0.77
4163,2006,Netherlands,9,NLD,NL,261.0,5.18
4164,2006,Poland,9,POL,PL,259.68,13.8
4165,2006,Slovakia,9,SVK,SK,301.97,0.68
4166,2006,Czechia,2,CZE,CZ,294.28,3.42
4167,2006,Denmark,2,DNK,DK,315.11,4.0
4168,2006,Ireland,2,IRL,IE,250.7,5.3
4169,2006,Spain,2,ESP,ES,225.98,5.1
4170,2006,France,2,FRA,FR,259.0,36.14
4171,2006,Latvia,2,LVA,LV,272.97,0.35
4172,2006,Netherlands,2,NLD,NL,261.0,10.78
4173,2006,Poland,2,POL,PL,259.23,11.33
4174,2006,Portugal,2,PRT,PT,244.0,2.49
4175,2006,Slovakia,2,SVK,SK,292.27,0.73
4176,2007,Belgium,12,BEL,BE,296.6,7.43
4177,2007,Germany,12,DEU,DE,322.25,37.64
4178,2007,Ireland,12,IRL,IE,268.4,4.6
4179,2007,Spain,12,ESP,ES,249.04,3.39
4180,2007,France,12,FRA,FR,310.0,43.07
4181,2007,Latvia,12,LVA,LV,441.36,0.45
4182,2007,Hungary,12,HUN,HU,379.71,0.63
4183,2007,Portugal,12,PRT,PT,301.04,2.27
4184,2007,Slovakia,12,SVK,SK,422.01,0.93
4185,2007,Belgium,12,BEL,BE,313.0,7.43
4186,2007,Czechia,12,CZE,CZ,435.9,3.17
4187,2007,Germany,12,DEU,DE,325.95,37.64
4188,2007,Ireland,12,IRL,IE,268.4,4.6
4189,2007,Spain,12,ESP,ES,249.04,3.39
4190,2007,France,12,FRA,FR,330.0,43.07
4191,2007,Hungary,12,HUN,HU,379.95,0.63
4192,2007,Poland,12,POL,PL,301.82,12.51
4193,2007,Portugal,12,PRT,PT,298.67,2.27
4194,2007,Slovakia,12,SVK,SK,355.61,0.93
4195,2007,Belgium,10,BEL,BE,327.7,6.75
4196,2007,Czechia,10,CZE,CZ,411.85,3.2
4197,2007,Germany,10,DEU,DE,325.95,34.48
4198,2007,Ireland,10,IRL,IE,298.22,10.4
4199,2007,Spain,10,ESP,ES,221.8,3.39
4200,2007,France,10,FRA,FR,350.0,33.23
4201,2007,Latvia,10,LVA,LV,427.91,0.78
4202,2007,Hungary,10,HUN,HU,382.1,0.52
4203,2007,Netherlands,10,NLD,NL,340.0,10.4
4204,2007,Poland,10,POL,PL,307.19,13.87
4205,2007,Portugal,10,PRT,PT,261.34,2.08
4206,2007,Slovakia,10,SVK,SK,401.37,0.87
4207,2007,Belgium,3,BEL,BE,345.4,11.59
4208,2007,Czechia,3,CZE,CZ,414.66,3.34
4209,2007,Germany,3,DEU,DE,341.3,39.26
4210,2007,Ireland,3,IRL,IE,337.98,10.2
4211,2007,Spain,3,ESP,ES,247.74,3.17
4212,2007,France,3,FRA,FR,368.0,36.08
4213,2007,Latvia,3,LVA,LV,403.9,0.46
4214,2007,Netherlands,3,NLD,NL,368.0,12.0
4215,2007,Poland,3,POL,PL,326.0,13.76
4216,2007,Portugal,3,PRT,PT,286.57,2.33
4217,2007,Slovakia,3,SVK,SK,408.98,0.71
4218,2007,Belgium,11,BEL,BE,361.0,7.24
4219,2007,Czechia,11,CZE,CZ,409.06,3.04
4220,2007,Germany,11,DEU,DE,360.2,31.34
4221,2007,Ireland,11,IRL,IE,337.98,8.5
4222,2007,Spain,11,ESP,ES,267.68,2.9
4223,2007,France,11,FRA,FR,385.0,35.55
4224,2007,Latvia,11,LVA,LV,361.42,0.55
4225,2007,Hungary,11,HUN,HU,396.89,0.59
4226,2007,Netherlands,11,NLD,NL,380.0,10.7
4227,2007,Poland,11,POL,PL,353.51,11.98
4228,2007,Portugal,11,PRT,PT,301.81,2.05
4229,2007,Slovakia,11,SVK,SK,407.69,0.73
4230,2007,Belgium,11,BEL,BE,386.1,7.24
4231,2007,Czechia,11,CZE,CZ,409.46,3.04
4232,2007,Denmark,11,DNK,DK,363.96,2.4
4233,2007,Germany,11,DEU,DE,388.11,31.34
4234,2007,Ireland,11,IRL,IE,357.87,8.5
4235,2007,Spain,11,ESP,ES,279.12,2.9
4236,2007,France,11,FRA,FR,397.0,35.55
4237,2007,Italy,11,ITA,IT,391.0,10.5
4238,2007,Latvia,11,LVA,LV,400.68,0.55
4239,2007,Hungary,11,HUN,HU,376.49,0.59
4240,2007,Netherlands,11,NLD,NL,395.0,10.7
4241,2007,Poland,11,POL,PL,360.39,11.98
4242,2007,Portugal,11,PRT,PT,312.87,2.05
4243,2007,Slovakia,11,SVK,SK,400.26,0.73
4244,2007,Belgium,12,BEL,BE,392.4,7.43
4245,2007,Czechia,12,CZE,CZ,390.58,3.17
4246,2007,Denmark,12,DNK,DK,364.02,3.6
4247,2007,Germany,12,DEU,DE,389.0,37.64
4248,2007,Ireland,12,IRL,IE,357.87,4.6
4249,2007,Spain,12,ESP,ES,255.0,3.39
4250,2007,France,12,FRA,FR,405.0,43.07
4251,2007,Italy,12,ITA,IT,391.0,9.42
4252,2007,Latvia,12,LVA,LV,398.02,0.45
4253,2007,Hungary,12,HUN,HU,398.72,0.63
4254,2007,Netherlands,12,NLD,NL,407.0,13.9
4255,2007,Poland,12,POL,PL,380.76,12.51
4256,2007,Portugal,12,PRT,PT,340.76,2.27
4257,2007,Slovakia,12,SVK,SK,401.93,0.93
4258,2007,Belgium,5,BEL,BE,397.3,11.33
4259,2007,Czechia,5,CZE,CZ,409.8,3.01
4260,2007,Germany,5,DEU,DE,409.58,42.4
4261,2007,Ireland,5,IRL,IE,357.87,19.3
4262,2007,Spain,5,ESP,ES,255.12,3.28
4263,2007,France,5,FRA,FR,413.0,37.92
4264,2007,Italy,5,ITA,IT,399.0,10.64
4265,2007,Latvia,5,LVA,LV,394.12,0.73
4266,2007,Hungary,5,HUN,HU,378.46,0.77
4267,2007,Netherlands,5,NLD,NL,414.0,11.3
4268,2007,Poland,5,POL,PL,387.89,14.81
4269,2007,Portugal,5,PRT,PT,387.27,2.61
4270,2007,Slovakia,5,SVK,SK,415.4,0.81
4271,2007,Belgium,10,BEL,BE,412.5,6.75
4272,2007,Czechia,10,CZE,CZ,394.51,3.2
4273,2007,Denmark,10,DNK,DK,363.95,3.4
4274,2007,Germany,10,DEU,DE,422.99,34.48
4275,2007,Ireland,10,IRL,IE,407.57,10.4
4276,2007,Spain,10,ESP,ES,274.0,3.39
4277,2007,France,10,FRA,FR,415.0,33.23
4278,2007,Latvia,10,LVA,LV,411.02,0.78
4279,2007,Hungary,10,HUN,HU,399.2,0.52
4280,2007,Netherlands,10,NLD,NL,424.0,10.4
4281,2007,Poland,10,POL,PL,392.0,13.87
4282,2007,Portugal,10,PRT,PT,394.71,2.08
4283,2007,Slovakia,10,SVK,SK,412.32,0.87
4284,2007,Belgium,10,BEL,BE,431.0,6.75
4285,2007,Czechia,10,CZE,CZ,392.71,3.2
4286,2007,Denmark,10,DNK,DK,363.93,3.4
4287,2007,Germany,10,DEU,DE,407.0,34.48
4288,2007,Ireland,10,IRL,IE,407.57,10.4
4289,2007,Spain,10,ESP,ES,265.47,3.39
4290,2007,France,10,FRA,FR,415.0,33.23
4291,2007,Latvia,10,LVA,LV,403.47,0.78
4292,2007,Hungary,10,HUN,HU,382.93,0.52
4293,2007,Netherlands,10,NLD,NL,434.0,10.4
4294,2007,Poland,10,POL,PL,403.72,13.87
4295,2007,Portugal,10,PRT,PT,378.55,2.08
4296,2007,Slovakia,10,SVK,SK,393.74,0.87
4297,2007,Belgium,10,BEL,BE,442.5,6.75
4298,2007,Czechia,10,CZE,CZ,398.78,3.2
4299,2007,Denmark,10,DNK,DK,364.01,3.4
4300,2007,Germany,10,DEU,DE,454.91,34.48
4301,2007,Ireland,10,IRL,IE,407.57,10.4
4302,2007,Spain,10,ESP,ES,279.12,3.39
4303,2007,France,10,FRA,FR,415.0,33.23
4304,2007,Latvia,10,LVA,LV,407.02,0.78
4305,2007,Hungary,10,HUN,HU,384.0,0.52
4306,2007,Netherlands,10,NLD,NL,434.0,10.4
4307,2007,Poland,10,POL,PL,410.61,13.87
4308,2007,Portugal,10,PRT,PT,354.77,2.08
4309,2007,Slovakia,10,SVK,SK,374.25,0.87
4310,2007,Belgium,8,BEL,BE,456.3,6.53
4311,2007,Czechia,8,CZE,CZ,392.65,2.95
4312,2007,Denmark,8,DNK,DK,364.09,2.6
4313,2007,Germany,8,DEU,DE,444.07,35.11
4314,2007,Ireland,8,IRL,IE,407.57,15.5
4315,2007,Spain,8,ESP,ES,287.37,3.59
4316,2007,France,8,FRA,FR,415.0,26.05
4317,2007,Hungary,8,HUN,HU,385.08,0.66
4318,2007,Netherlands,8,NLD,NL,437.0,9.1
4319,2007,Poland,8,POL,PL,404.96,14.28
4320,2007,Portugal,8,PRT,PT,346.55,2.3
4321,2007,Slovakia,8,SVK,SK,384.23,0.88
4322,2007,Belgium,1,BEL,BE,444.1,9.76
4323,2007,Czechia,1,CZE,CZ,383.38,3.23
4324,2007,Denmark,1,DNK,DK,363.99,2.9
4325,2007,Germany,1,DEU,DE,439.47,41.12
4326,2007,Ireland,1,IRL,IE,407.57,3.8
4327,2007,Spain,1,ESP,ES,314.71,3.43
4328,2007,France,1,FRA,FR,415.0,40.87
4329,2007,Latvia,1,LVA,LV,410.69,0.45
4330,2007,Hungary,1,HUN,HU,301.27,0.66
4331,2007,Poland,1,POL,PL,395.53,12.69
4332,2007,Portugal,1,PRT,PT,380.5,2.74
4333,2007,Slovakia,1,SVK,SK,374.97,0.67
4334,2007,Belgium,9,BEL,BE,450.6,5.35
4335,2007,Czechia,9,CZE,CZ,346.29,2.82
4336,2007,Denmark,9,DNK,DK,363.92,3.0
4337,2007,Germany,9,DEU,DE,458.06,31.55
4338,2007,Ireland,9,IRL,IE,407.69,12.2
4339,2007,Spain,9,ESP,ES,268.64,2.71
4340,2007,France,9,FRA,FR,415.0,27.13
4341,2007,Latvia,9,LVA,LV,409.26,0.85
4342,2007,Hungary,9,HUN,HU,393.43,0.6
4343,2007,Netherlands,9,NLD,NL,437.0,8.1
4344,2007,Poland,9,POL,PL,388.25,13.89
4345,2007,Portugal,9,PRT,PT,370.51,1.88
4346,2007,Slovakia,9,SVK,SK,357.25,0.86
4347,2007,Belgium,9,BEL,BE,450.5,5.35
4348,2007,Czechia,9,CZE,CZ,380.72,2.82
4349,2007,Denmark,9,DNK,DK,364.09,3.0
4350,2007,Germany,9,DEU,DE,450.81,31.55
4351,2007,Ireland,9,IRL,IE,407.69,12.2
4352,2007,Spain,9,ESP,ES,303.08,2.71
4353,2007,France,9,FRA,FR,415.0,27.13
4354,2007,Latvia,9,LVA,LV,412.79,0.85
4355,2007,Hungary,9,HUN,HU,380.36,0.6
4356,2007,Netherlands,9,NLD,NL,437.0,8.1
4357,2007,Poland,9,POL,PL,386.41,13.89
4358,2007,Portugal,9,PRT,PT,339.74,1.88
4359,2007,Slovakia,9,SVK,SK,405.56,0.86
4360,2007,Belgium,10,BEL,BE,451.1,6.75
4361,2007,Czechia,10,CZE,CZ,350.08,3.2
4362,2007,Denmark,10,DNK,DK,364.27,3.4
4363,2007,Germany,10,DEU,DE,459.0,34.48
4364,2007,Ireland,10,IRL,IE,407.69,10.4
4365,2007,Spain,10,ESP,ES,258.47,3.39
4366,2007,France,10,FRA,FR,415.0,33.23
4367,2007,Latvia,10,LVA,LV,349.23,0.78
4368,2007,Hungary,10,HUN,HU,377.7,0.52
4369,2007,Netherlands,10,NLD,NL,437.0,10.4
4370,2007,Poland,10,POL,PL,378.0,13.87
4371,2007,Portugal,10,PRT,PT,319.2,2.08
4372,2007,Slovakia,10,SVK,SK,373.26,0.87
4373,2007,Belgium,3,BEL,BE,456.9,11.59
4374,2007,Czechia,3,CZE,CZ,367.89,3.34
4375,2007,Denmark,3,DNK,DK,364.26,3.4
4376,2007,Germany,3,DEU,DE,456.95,39.26
4377,2007,Ireland,3,IRL,IE,407.69,10.2
4378,2007,Spain,3,ESP,ES,244.57,3.17
4379,2007,France,3,FRA,FR,413.0,36.08
4380,2007,Latvia,3,LVA,LV,380.99,0.46
4381,2007,Hungary,3,HUN,HU,322.29,0.69
4382,2007,Netherlands,3,NLD,NL,435.0,12.0
4383,2007,Poland,3,POL,PL,361.79,13.76
4384,2007,Portugal,3,PRT,PT,318.55,2.33
4385,2007,Slovakia,3,SVK,SK,395.05,0.71
4386,2007,Belgium,8,BEL,BE,443.4,6.53
4387,2007,Czechia,8,CZE,CZ,382.0,2.95
4388,2007,Germany,8,DEU,DE,465.87,35.11
4389,2007,Ireland,8,IRL,IE,377.86,15.5
4390,2007,Spain,8,ESP,ES,245.0,3.59
4391,2007,France,8,FRA,FR,410.0,26.05
4392,2007,Latvia,8,LVA,LV,386.07,0.76
4393,2007,Hungary,8,HUN,HU,378.39,0.66
4394,2007,Netherlands,8,NLD,NL,435.0,9.1
4395,2007,Poland,8,POL,PL,360.17,14.28
4396,2007,Portugal,8,PRT,PT,318.55,2.3
4397,2007,Slovakia,8,SVK,SK,355.01,0.88
4398,2007,Belgium,8,BEL,BE,426.6,6.53
4399,2007,Czechia,8,CZE,CZ,356.82,2.95
4400,2007,Denmark,8,DNK,DK,364.57,2.6
4401,2007,Germany,8,DEU,DE,459.82,35.11
4402,2007,Ireland,8,IRL,IE,377.86,15.5
4403,2007,Spain,8,ESP,ES,245.0,3.59
4404,2007,France,8,FRA,FR,405.0,26.05
4405,2007,Latvia,8,LVA,LV,367.89,0.76
4406,2007,Hungary,8,HUN,HU,368.82,0.66
4407,2007,Netherlands,8,NLD,NL,430.0,9.1
4408,2007,Poland,8,POL,PL,352.01,14.28
4409,2007,Portugal,8,PRT,PT,312.59,2.3
4410,2007,Slovakia,8,SVK,SK,363.82,0.88
4411,2007,Belgium,8,BEL,BE,438.5,6.53
4412,2007,Czechia,8,CZE,CZ,331.64,2.95
4413,2007,Denmark,8,DNK,DK,309.6,2.6
4414,2007,Germany,8,DEU,DE,459.83,35.11
4415,2007,Ireland,8,IRL,IE,377.86,15.5
4416,2007,Spain,8,ESP,ES,245.0,3.59
4417,2007,France,8,FRA,FR,400.0,26.05
4418,2007,Latvia,8,LVA,LV,363.53,0.76
4419,2007,Hungary,8,HUN,HU,373.23,0.66
4420,2007,Netherlands,8,NLD,NL,420.0,9.1
4421,2007,Poland,8,POL,PL,349.57,14.28
4422,2007,Portugal,8,PRT,PT,318.55,2.3
4423,2007,Slovakia,8,SVK,SK,351.92,0.88
4424,2007,Belgium,6,BEL,BE,426.2,7.89
4425,2007,Czechia,6,CZE,CZ,333.42,2.83
4426,2007,Denmark,6,DNK,DK,303.91,2.8
4427,2007,Germany,6,DEU,DE,454.96,36.11
4428,2007,Ireland,7,IRL,IE,377.86,17.0
4429,2007,Spain,6,ESP,ES,244.79,3.17
4430,2007,France,6,FRA,FR,380.0,29.78
4431,2007,Latvia,6,LVA,LV,327.86,0.78
4432,2007,Hungary,6,HUN,HU,380.47,0.61
4433,2007,Netherlands,6,NLD,NL,410.0,10.0
4434,2007,Poland,6,POL,PL,339.65,13.46
4435,2007,Portugal,6,PRT,PT,317.59,2.49
4436,2007,Slovakia,6,SVK,SK,298.38,0.82
4437,2007,Belgium,7,BEL,BE,403.8,7.03
4438,2007,Czechia,7,CZE,CZ,299.91,3.17
4439,2007,Denmark,7,DNK,DK,303.98,2.9
4440,2007,Germany,7,DEU,DE,420.03,37.95
4441,2007,Ireland,7,IRL,IE,318.2,17.0
4442,2007,Spain,7,ESP,ES,244.54,3.37
4443,2007,France,7,FRA,FR,370.0,28.71
4444,2007,Latvia,7,LVA,LV,353.52,0.68
4445,2007,Hungary,7,HUN,HU,379.46,0.66
4446,2007,Netherlands,7,NLD,NL,405.0,9.3
4447,2007,Poland,7,POL,PL,319.06,14.67
