Year,Week,Member State,Product,Begin Date,End Date,Price (�/100kg)
2012,43,France,BUTTER,22/10/2012,28/10/2012,325
2012,43,Italy,BUTTER,22/10/2012,28/10/2012,280
2012,43,Latvia,BUTTER,22/10/2012,28/10/2012,361.13
2012,43,Poland,BUTTER,22/10/2012,28/10/2012,313.11
2012,43,Portugal,BUTTER,22/10/2012,28/10/2012,310
2012,43,Slovakia,BUTTER,22/10/2012,28/10/2012,335.12
2012,42,Belgium,BUTTER,15/10/2012,21/10/2012,323.27
2012,42,Czechia,BUTTER,15/10/2012,21/10/2012,354.14
2012,42,Germany,BUTTER,15/10/2012,21/10/2012,306
2012,42,Ireland,BUTTER,15/10/2012,21/10/2012,288.95
2012,42,Spain,BUTTER,15/10/2012,21/10/2012,295.14
2012,42,France,BUTTER,15/10/2012,21/10/2012,326.4
2012,42,Italy,BUTTER,15/10/2012,21/10/2012,280
2012,42,Latvia,BUTTER,15/10/2012,21/10/2012,314.06
2012,42,Netherlands,BUTTER,15/10/2012,28/10/2012,322
2012,42,Poland,BUTTER,15/10/2012,21/10/2012,310.34
2012,42,Portugal,BUTTER,15/10/2012,21/10/2012,307.48
2012,42,Slovakia,BUTTER,15/10/2012,21/10/2012,317.88
2012,41,Belgium,BUTTER,08/10/2012,14/10/2012,317.37
2012,41,Czechia,BUTTER,08/10/2012,14/10/2012,311.88
2012,41,Germany,BUTTER,08/10/2012,14/10/2012,353
2012,41,Ireland,BUTTER,08/10/2012,14/10/2012,288.95
2012,41,Spain,BUTTER,08/10/2012,14/10/2012,273.52
2012,41,France,BUTTER,08/10/2012,14/10/2012,319.7
2012,41,Italy,BUTTER,08/10/2012,14/10/2012,280
2012,41,Latvia,BUTTER,08/10/2012,14/10/2012,276.16
2012,41,Netherlands,BUTTER,08/10/2012,14/10/2012,320
2012,41,Poland,BUTTER,08/10/2012,14/10/2012,311.32
2012,41,Portugal,BUTTER,08/10/2012,14/10/2012,280
2012,41,Slovakia,BUTTER,08/10/2012,14/10/2012,400.48
2012,40,Belgium,BUTTER,01/10/2012,07/10/2012,325.8
2012,40,Czechia,BUTTER,01/10/2012,07/10/2012,309.89
2012,40,Germany,BUTTER,01/10/2012,07/10/2012,332
2012,40,Ireland,BUTTER,01/10/2012,07/10/2012,288.95
2012,40,Spain,BUTTER,01/10/2012,07/10/2012,273.52
2012,40,France,BUTTER,01/10/2012,07/10/2012,321.8
2012,40,Italy,BUTTER,01/10/2012,07/10/2012,280
2012,40,Latvia,BUTTER,01/10/2012,07/10/2012,310.86
2012,40,Netherlands,BUTTER,01/10/2012,07/10/2012,320
2012,40,Poland,BUTTER,01/10/2012,07/10/2012,311.87
2012,40,Portugal,BUTTER,01/10/2012,07/10/2012,269.18
2012,40,Slovakia,BUTTER,01/10/2012,07/10/2012,376.46
2012,39,Belgium,BUTTER,24/09/2012,30/09/2012,327.36
2012,39,Czechia,BUTTER,24/09/2012,30/09/2012,331.63
2012,39,Germany,BUTTER,24/09/2012,30/09/2012,346
2012,39,Ireland,BUTTER,24/09/2012,30/09/2012,259.06
2012,39,Spain,BUTTER,24/09/2012,30/09/2012,271.81
2012,39,France,BUTTER,24/09/2012,30/09/2012,333
2012,39,Italy,BUTTER,24/09/2012,30/09/2012,265
2012,39,Latvia,BUTTER,24/09/2012,30/09/2012,277.38
2012,39,Netherlands,BUTTER,24/09/2012,30/09/2012,324
2012,39,Poland,BUTTER,24/09/2012,30/09/2012,309.37
2012,39,Portugal,BUTTER,24/09/2012,30/09/2012,260.5
2012,39,Slovakia,BUTTER,24/09/2012,30/09/2012,355.22
2012,38,Belgium,BUTTER,17/09/2012,23/09/2012,328.23
2012,38,Czechia,BUTTER,17/09/2012,23/09/2012,340.05
2012,38,Germany,BUTTER,17/09/2012,23/09/2012,319
2012,38,Ireland,BUTTER,17/09/2012,23/09/2012,259.06
2012,38,Spain,BUTTER,17/09/2012,23/09/2012,272.93
2012,38,France,BUTTER,17/09/2012,23/09/2012,360
2012,38,Italy,BUTTER,17/09/2012,24/09/2012,265
2012,38,Latvia,BUTTER,17/09/2012,23/09/2012,278.53
2012,38,Netherlands,BUTTER,17/09/2012,23/09/2012,324
2012,38,Poland,BUTTER,17/09/2012,23/09/2012,308.64
2012,38,Portugal,BUTTER,17/09/2012,23/09/2012,267
2012,38,Slovakia,BUTTER,17/09/2012,23/09/2012,371.93
2012,37,Belgium,BUTTER,10/09/2012,16/09/2012,318.15
2012,37,Czechia,BUTTER,10/09/2012,16/09/2012,339.33
2012,37,Germany,BUTTER,10/09/2012,16/09/2012,340
2012,37,Ireland,BUTTER,10/09/2012,16/09/2012,259.06
2012,37,Spain,BUTTER,10/09/2012,16/09/2012,242.83
2012,37,France,BUTTER,10/09/2012,16/09/2012,325.5
2012,37,Italy,BUTTER,10/09/2012,16/09/2012,265
2012,37,Latvia,BUTTER,10/09/2012,16/09/2012,295.16
2012,37,Netherlands,BUTTER,10/09/2012,16/09/2012,320
2012,37,Poland,BUTTER,10/09/2012,16/09/2012,298.49
2012,37,Portugal,BUTTER,10/09/2012,16/09/2012,247
2012,37,Slovakia,BUTTER,10/09/2012,16/09/2012,388.18
2012,36,Belgium,BUTTER,03/09/2012,09/09/2012,310.24
2012,36,Czechia,BUTTER,03/09/2012,09/09/2012,293.55
2012,36,Germany,BUTTER,03/09/2012,09/09/2012,322
2012,36,Ireland,BUTTER,03/09/2012,09/09/2012,255.18
2012,36,Spain,BUTTER,03/09/2012,09/09/2012,245.33
2012,36,France,BUTTER,03/09/2012,09/09/2012,317.2
2012,36,Italy,BUTTER,03/09/2012,09/09/2012,260
2012,36,Latvia,BUTTER,03/09/2012,09/09/2012,291.33
2012,36,Netherlands,BUTTER,03/09/2012,09/09/2012,320
2012,36,Poland,BUTTER,03/09/2012,09/09/2012,283.69
2012,36,Portugal,BUTTER,03/09/2012,09/09/2012,265.97
2012,36,Slovakia,BUTTER,03/09/2012,09/09/2012,388.46
2012,35,Belgium,BUTTER,27/08/2012,02/09/2012,310.25
2012,35,Czechia,BUTTER,27/08/2012,02/09/2012,314.6
2012,35,Germany,BUTTER,27/08/2012,02/09/2012,301
2012,35,Ireland,BUTTER,27/08/2012,02/09/2012,255.18
2012,35,Spain,BUTTER,27/08/2012,02/09/2012,246.1
2012,35,France,BUTTER,27/08/2012,02/09/2012,333.9
2012,35,Latvia,BUTTER,27/08/2012,02/09/2012,373.47
2012,35,Netherlands,BUTTER,27/08/2012,02/09/2012,310
2012,35,Poland,BUTTER,27/08/2012,02/09/2012,279.58
2012,35,Portugal,BUTTER,27/08/2012,02/09/2012,243.02
2012,35,Slovakia,BUTTER,27/08/2012,02/09/2012,382.83
2012,34,Belgium,BUTTER,20/08/2012,26/08/2012,298.9
2012,34,Czechia,BUTTER,20/08/2012,26/08/2012,316.02
2012,34,Germany,BUTTER,20/08/2012,26/08/2012,285
2012,34,Ireland,BUTTER,20/08/2012,26/08/2012,244.11
2012,34,Spain,BUTTER,20/08/2012,26/08/2012,244.59
2012,34,France,BUTTER,20/08/2012,26/08/2012,313.1
2012,34,Italy,BUTTER,20/08/2012,26/08/2012,240
2012,34,Latvia,BUTTER,20/08/2012,26/08/2012,289.84
2012,34,Netherlands,BUTTER,20/08/2012,26/08/2012,300
2012,34,Poland,BUTTER,20/08/2012,26/08/2012,277.14
2012,34,Portugal,BUTTER,20/08/2012,26/08/2012,227.43
2012,34,Slovakia,BUTTER,20/08/2012,26/08/2012,318.23
2012,33,Belgium,BUTTER,13/08/2012,19/08/2012,280.78
2012,33,Czechia,BUTTER,13/08/2012,19/08/2012,283.38
2012,33,Germany,BUTTER,13/08/2012,19/08/2012,296
2012,33,Ireland,BUTTER,13/08/2012,19/08/2012,244.11
2012,33,Spain,BUTTER,13/08/2012,19/08/2012,245.63
2012,33,France,BUTTER,13/08/2012,19/08/2012,325.5
2012,33,Latvia,BUTTER,13/08/2012,19/08/2012,419.84
2012,33,Netherlands,BUTTER,13/08/2012,19/08/2012,290
2012,33,Poland,BUTTER,13/08/2012,19/08/2012,275.19
2012,33,Portugal,BUTTER,13/08/2012,19/08/2012,214.95
2012,33,Slovakia,BUTTER,13/08/2012,19/08/2012,345.09
2012,32,Belgium,BUTTER,06/08/2012,12/08/2012,277.37
2012,32,Czechia,BUTTER,06/08/2012,12/08/2012,289.08
2012,32,Germany,BUTTER,06/08/2012,12/08/2012,292
2012,32,Ireland,BUTTER,06/08/2012,12/08/2012,244.11
2012,32,Spain,BUTTER,06/08/2012,12/08/2012,248.13
2012,32,France,BUTTER,06/08/2012,12/08/2012,285
2012,32,Latvia,BUTTER,06/08/2012,12/08/2012,265.74
2012,32,Netherlands,BUTTER,06/08/2012,12/08/2012,280
2012,32,Poland,BUTTER,06/08/2012,12/08/2012,272.92
2012,32,Portugal,BUTTER,06/08/2012,12/08/2012,225.29
2012,32,Slovakia,BUTTER,06/08/2012,12/08/2012,319.15
2012,31,Belgium,BUTTER,30/07/2012,05/08/2012,268.78
2012,31,Czechia,BUTTER,30/07/2012,05/08/2012,280.4
2012,31,Germany,BUTTER,30/07/2012,05/08/2012,288
2012,31,Ireland,BUTTER,30/07/2012,05/08/2012,239.13
2012,31,Spain,BUTTER,30/07/2012,05/08/2012,240.56
2012,31,France,BUTTER,30/07/2012,05/08/2012,270.5
2012,31,Latvia,BUTTER,30/07/2012,05/08/2012,250.81
2012,31,Netherlands,BUTTER,30/07/2012,05/08/2012,272
2012,31,Netherlands,BUTTER,30/07/2012,05/09/2012,272
2012,31,Poland,BUTTER,30/07/2012,05/08/2012,275.85
2012,31,Portugal,BUTTER,30/07/2012,05/08/2012,254.89
2012,31,Slovakia,BUTTER,30/07/2012,05/08/2012,355.6
2012,30,Belgium,BUTTER,23/07/2012,29/07/2012,273.26
2012,30,Czechia,BUTTER,23/07/2012,29/07/2012,298.65
2012,30,Germany,BUTTER,23/07/2012,29/07/2012,279
2012,30,Ireland,BUTTER,23/07/2012,29/07/2012,239.13
2012,30,Spain,BUTTER,23/07/2012,29/07/2012,243.06
2012,30,France,BUTTER,23/07/2012,29/07/2012,278.5
2012,30,Latvia,BUTTER,23/07/2012,29/07/2012,242.38
2012,30,Netherlands,BUTTER,23/07/2012,29/07/2012,270
2012,30,Poland,BUTTER,23/07/2012,29/07/2012,269.64
2012,30,Portugal,BUTTER,23/07/2012,29/07/2012,250.43
2012,30,Slovakia,BUTTER,23/07/2012,29/07/2012,343.89
2012,29,Belgium,BUTTER,16/07/2012,22/07/2012,273.67
2012,29,Czechia,BUTTER,16/07/2012,22/07/2012,286.94
2012,29,Germany,BUTTER,16/07/2012,22/07/2012,276
2012,29,Ireland,BUTTER,16/07/2012,22/07/2012,239.13
2012,29,Spain,BUTTER,16/07/2012,22/07/2012,240.56
2012,29,France,BUTTER,16/07/2012,22/07/2012,300.5
2012,29,Italy,BUTTER,16/07/2012,22/07/2012,240
2012,29,Latvia,BUTTER,16/07/2012,22/07/2012,243.55
2012,29,Netherlands,BUTTER,16/07/2012,22/07/2012,270
2012,29,Poland,BUTTER,16/07/2012,22/07/2012,267.64
2012,29,Portugal,BUTTER,16/07/2012,22/07/2012,249.02
2012,29,Slovakia,BUTTER,16/07/2012,22/07/2012,354.99
2012,28,Belgium,BUTTER,09/07/2012,15/07/2012,267.51
2012,28,Czechia,BUTTER,09/07/2012,15/07/2012,288.83
2012,28,Germany,BUTTER,09/07/2012,15/07/2012,272
2012,28,Ireland,BUTTER,09/07/2012,15/07/2012,236.64
2012,28,Spain,BUTTER,09/07/2012,15/07/2012,244.74
2012,28,Italy,BUTTER,09/07/2012,15/07/2012,240
2012,28,Latvia,BUTTER,09/07/2012,15/07/2012,237.36
2012,28,Netherlands,BUTTER,09/07/2012,15/07/2012,270
2012,28,Portugal,BUTTER,09/07/2012,15/07/2012,239.55
2012,28,Slovakia,BUTTER,09/07/2012,15/07/2012,339
2012,27,Belgium,BUTTER,02/07/2012,08/07/2012,270.37
2012,27,Czechia,BUTTER,02/07/2012,08/07/2012,385.11
2012,27,Denmark,BUTTER,02/07/2012,08/07/2012,391.03
2012,27,Germany,BUTTER,02/07/2012,08/07/2012,277
2012,27,Ireland,BUTTER,02/07/2012,08/07/2012,236.64
2012,27,Spain,BUTTER,02/07/2012,08/07/2012,241.29
2012,27,France,BUTTER,02/07/2012,08/07/2012,267
2012,27,Italy,BUTTER,02/07/2012,08/07/2012,240
2012,27,Latvia,BUTTER,02/07/2012,08/07/2012,244.77
2012,27,Netherlands,BUTTER,02/07/2012,08/07/2012,270
2012,27,Poland,BUTTER,02/07/2012,08/07/2012,259.76
2012,27,Portugal,BUTTER,02/07/2012,08/07/2012,240.54
2012,27,Slovakia,BUTTER,02/07/2012,08/07/2012,317.8
2012,26,Belgium,BUTTER,25/06/2012,01/07/2012,266.73
2012,26,Czechia,BUTTER,25/06/2012,01/07/2012,302.93
2012,26,Denmark,BUTTER,25/06/2012,01/07/2012,391.2
2012,26,Germany,BUTTER,25/06/2012,01/07/2012,275
2012,26,Ireland,BUTTER,25/06/2012,01/07/2012,236.64
2012,26,Spain,BUTTER,25/06/2012,01/07/2012,233.81
2012,26,France,BUTTER,25/06/2012,01/07/2012,272.7
2012,26,Italy,BUTTER,25/06/2012,01/07/2012,240
2012,26,Latvia,BUTTER,25/06/2012,01/07/2012,398.55
2012,26,Netherlands,BUTTER,25/06/2012,01/07/2012,270
2012,26,Poland,BUTTER,25/06/2012,01/07/2012,262.11
2012,26,Portugal,BUTTER,25/06/2012,01/07/2012,240.03
2012,26,Slovakia,BUTTER,25/06/2012,01/07/2012,382.31
2012,25,Belgium,BUTTER,18/06/2012,24/06/2012,264.83
2012,25,Czechia,BUTTER,18/06/2012,24/06/2012,320.91
2012,25,Denmark,BUTTER,18/06/2012,24/06/2012,391.22
2012,25,Germany,BUTTER,18/06/2012,24/06/2012,278
2012,25,Ireland,BUTTER,18/06/2012,24/06/2012,236.64
2012,25,Spain,BUTTER,18/06/2012,24/06/2012,250.49
2012,25,France,BUTTER,18/06/2012,24/06/2012,260.9
2012,25,Italy,BUTTER,18/06/2012,24/06/2012,235
2012,25,Latvia,BUTTER,18/06/2012,24/06/2012,422.33
2012,25,Netherlands,BUTTER,18/06/2012,24/06/2012,270
2012,25,Poland,BUTTER,18/06/2012,24/06/2012,261.53
2012,25,Portugal,BUTTER,18/06/2012,24/06/2012,239.19
2012,25,Slovakia,BUTTER,18/06/2012,24/06/2012,384.94
2012,24,Belgium,BUTTER,11/06/2012,17/06/2012,263.45
2012,24,Czechia,BUTTER,11/06/2012,17/06/2012,233.45
2012,24,Denmark,BUTTER,11/06/2012,17/06/2012,391.29
2012,24,Germany,BUTTER,11/06/2012,17/06/2012,275
2012,24,Ireland,BUTTER,11/06/2012,17/06/2012,236.64
2012,24,Spain,BUTTER,11/06/2012,17/06/2012,239.7
2012,24,Latvia,BUTTER,11/06/2012,17/06/2012,235.97
2012,24,Netherlands,BUTTER,11/06/2012,17/06/2012,265
2012,24,Poland,BUTTER,11/06/2012,17/06/2012,253.83
2012,24,Portugal,BUTTER,11/06/2012,17/06/2012,240
2012,24,Slovakia,BUTTER,11/06/2012,17/06/2012,382.77
2012,23,Belgium,BUTTER,04/06/2012,10/06/2012,257.17
2012,23,Czechia,BUTTER,04/06/2012,10/06/2012,236.44
2012,23,Denmark,BUTTER,04/06/2012,10/06/2012,391.3
2012,23,Germany,BUTTER,04/06/2012,10/06/2012,265
2012,23,Ireland,BUTTER,04/06/2012,10/06/2012,236.64
2012,23,Spain,BUTTER,04/06/2012,10/06/2012,239.7
2012,23,Italy,BUTTER,04/06/2012,10/06/2012,230
2012,23,Latvia,BUTTER,04/06/2012,10/06/2012,391.62
2012,23,Netherlands,BUTTER,04/06/2012,10/06/2012,255
2012,23,Poland,BUTTER,04/06/2012,10/06/2012,244.44
2012,23,Portugal,BUTTER,04/06/2012,10/06/2012,241.16
2012,23,Slovakia,BUTTER,04/06/2012,10/06/2012,337.92
2012,22,Belgium,BUTTER,28/05/2012,03/06/2012,251.53
2012,22,Czechia,BUTTER,28/05/2012,02/06/2012,240.46
2012,22,Denmark,BUTTER,28/05/2012,03/06/2012,391.34
2012,22,Germany,BUTTER,28/05/2012,03/06/2012,266
2012,22,Ireland,BUTTER,28/05/2012,03/06/2012,236.64
2012,22,Spain,BUTTER,28/05/2012,03/06/2012,244.61
2012,22,France,BUTTER,28/05/2012,03/06/2012,283.9
2012,22,Italy,BUTTER,28/05/2012,03/06/2012,230
2012,22,Latvia,BUTTER,28/05/2012,03/06/2012,247.28
2012,22,Netherlands,BUTTER,28/05/2012,03/06/2012,248
2012,22,Poland,BUTTER,28/05/2012,03/06/2012,235.56
2012,22,Portugal,BUTTER,28/05/2012,03/06/2012,237.97
2012,22,Slovakia,BUTTER,28/05/2012,03/06/2012,340.56
2012,21,Belgium,BUTTER,21/05/2012,27/05/2012,245.27
2012,21,Czechia,BUTTER,21/05/2012,27/05/2012,240.59
2012,21,Denmark,BUTTER,21/05/2012,27/05/2012,391.3
2012,21,Germany,BUTTER,21/05/2012,27/05/2012,261
2012,21,Ireland,BUTTER,21/05/2012,27/05/2012,244.11
2012,21,Spain,BUTTER,21/05/2012,27/05/2012,231.65
2012,21,France,BUTTER,21/05/2012,27/05/2012,239.8
2012,21,Italy,BUTTER,21/05/2012,27/05/2012,230
2012,21,Latvia,BUTTER,21/05/2012,27/05/2012,391.63
2012,21,Netherlands,BUTTER,21/05/2012,27/05/2012,242
2012,21,Poland,BUTTER,21/05/2012,27/05/2012,235.12
2012,21,Portugal,BUTTER,21/05/2012,27/05/2012,249.51
2012,21,Slovakia,BUTTER,21/05/2012,27/05/2012,335.69
2012,20,Belgium,BUTTER,14/05/2012,20/05/2012,247.64
2012,20,Czechia,BUTTER,14/05/2012,20/05/2012,349.2
2012,20,Denmark,BUTTER,14/05/2012,20/05/2012,391.22
2012,20,Germany,BUTTER,14/05/2012,20/05/2012,264
2012,20,Ireland,BUTTER,14/05/2012,20/05/2012,244.11
2012,20,Spain,BUTTER,14/05/2012,20/05/2012,235.1
2012,20,France,BUTTER,14/05/2012,20/05/2012,253.2
2012,20,Italy,BUTTER,14/05/2012,20/05/2012,230
2012,20,Latvia,BUTTER,14/05/2012,20/05/2012,389.89
2012,20,Netherlands,BUTTER,14/05/2012,20/05/2012,242
2012,20,Poland,BUTTER,14/05/2012,20/05/2012,234.68
2012,20,Portugal,BUTTER,14/05/2012,20/05/2012,256
2012,20,Slovakia,BUTTER,14/05/2012,20/05/2012,336.26
2012,19,Belgium,BUTTER,07/05/2012,13/05/2012,253.38
2012,19,Czechia,BUTTER,07/05/2012,13/05/2012,304.92
2012,19,Denmark,BUTTER,07/05/2012,13/05/2012,391.11
2012,19,Germany,BUTTER,07/05/2012,13/05/2012,266
2012,19,Ireland,BUTTER,07/05/2012,13/05/2012,244.11
2012,19,Spain,BUTTER,07/05/2012,13/05/2012,232.19
2012,19,France,BUTTER,07/05/2012,13/05/2012,252.9
2012,19,Italy,BUTTER,07/05/2012,13/05/2012,234
2012,19,Latvia,BUTTER,07/05/2012,13/05/2012,387.23
2012,19,Netherlands,BUTTER,07/05/2012,13/05/2012,240
2012,19,Poland,BUTTER,07/05/2012,13/05/2012,236.78
2012,19,Portugal,BUTTER,07/05/2012,13/05/2012,244
2012,19,Slovakia,BUTTER,07/05/2012,13/05/2012,376.64
2012,18,Belgium,BUTTER,30/04/2012,06/05/2012,254.62
2012,18,Czechia,BUTTER,30/04/2012,06/05/2012,257.47
2012,18,Denmark,BUTTER,30/04/2012,06/05/2012,390.95
2012,18,Germany,BUTTER,30/04/2012,06/05/2012,265
2012,18,Ireland,BUTTER,30/04/2012,06/05/2012,244.11
2012,18,Spain,BUTTER,30/04/2012,06/05/2012,236.65
2012,18,France,BUTTER,30/04/2012,06/05/2012,246.7
2012,18,Italy,BUTTER,30/04/2012,06/05/2012,240
2012,18,Latvia,BUTTER,30/04/2012,06/05/2012,217.38
2012,18,Netherlands,BUTTER,30/04/2012,06/05/2012,240
2012,18,Poland,BUTTER,30/04/2012,06/05/2012,240.21
2012,18,Portugal,BUTTER,30/04/2012,06/05/2012,244.44
2012,18,Slovakia,BUTTER,30/04/2012,06/05/2012,381.39
2012,17,Belgium,BUTTER,23/04/2012,29/04/2012,258.5
2012,17,Denmark,BUTTER,23/04/2012,29/04/2012,390.9
2012,17,Germany,BUTTER,23/04/2012,29/04/2012,263
2012,17,Ireland,BUTTER,23/04/2012,29/04/2012,244.11
2012,17,Spain,BUTTER,23/04/2012,29/04/2012,238.95
2012,17,Latvia,BUTTER,23/04/2012,29/04/2012,344.05
2012,17,Netherlands,BUTTER,23/04/2012,29/04/2012,245
2012,17,Poland,BUTTER,23/04/2012,29/04/2012,248.79
2012,17,Portugal,BUTTER,23/04/2012,29/04/2012,258
2012,17,Slovakia,BUTTER,23/04/2012,29/04/2012,384.15
2012,16,Belgium,BUTTER,16/04/2012,22/04/2012,262.25
2012,16,Czechia,BUTTER,16/04/2012,22/04/2012,311.83
2012,16,Denmark,BUTTER,16/04/2012,22/04/2012,390.92
2012,16,Germany,BUTTER,16/04/2012,22/04/2012,262
2012,16,Ireland,BUTTER,16/04/2012,22/04/2012,303.89
2012,16,Spain,BUTTER,16/04/2012,22/04/2012,236.37
2012,16,France,BUTTER,16/04/2012,22/04/2012,280.9
2012,16,Italy,BUTTER,16/04/2012,22/04/2012,250
2012,16,Latvia,BUTTER,16/04/2012,22/04/2012,380.88
2012,16,Netherlands,BUTTER,16/04/2012,22/04/2012,252
2012,16,Poland,BUTTER,16/04/2012,22/04/2012,253.28
2012,16,Portugal,BUTTER,16/04/2012,22/04/2012,289.46
2012,16,Slovakia,BUTTER,16/04/2012,22/04/2012,373.35
2012,15,Belgium,BUTTER,09/04/2012,15/04/2012,268.24
2012,15,Czechia,BUTTER,09/04/2012,15/04/2012,314.77
2012,15,Denmark,BUTTER,09/04/2012,15/04/2012,390.92
2012,15,Germany,BUTTER,09/04/2012,15/04/2012,260
2012,15,Ireland,BUTTER,09/04/2012,15/04/2012,303.89
2012,15,Spain,BUTTER,09/04/2012,15/04/2012,257.07
2012,15,France,BUTTER,09/04/2012,15/04/2012,275.1
2012,15,Italy,BUTTER,09/04/2012,15/04/2012,260
2012,15,Latvia,BUTTER,09/04/2012,15/04/2012,384.95
2012,15,Netherlands,BUTTER,09/04/2012,15/04/2012,264
2012,15,Poland,BUTTER,09/04/2012,15/04/2012,273.53
2012,15,Portugal,BUTTER,09/04/2012,15/04/2012,290.92
2012,15,Slovakia,BUTTER,09/04/2012,15/04/2012,401.78
2012,14,Belgium,BUTTER,02/04/2012,08/04/2012,281.84
2012,14,Czechia,BUTTER,02/04/2012,08/04/2012,390.7
2012,14,Denmark,BUTTER,02/04/2012,08/04/2012,390.86
2012,14,Germany,BUTTER,02/04/2012,08/04/2012,254
2012,14,Ireland,BUTTER,02/04/2012,08/04/2012,303.89
2012,14,Spain,BUTTER,02/04/2012,08/04/2012,262.95
2012,14,France,BUTTER,02/04/2012,08/04/2012,295.9
2012,14,Italy,BUTTER,02/04/2012,08/04/2012,270
2012,14,Netherlands,BUTTER,02/04/2012,08/04/2012,270
2012,14,Poland,BUTTER,02/04/2012,08/04/2012,289.44
2012,14,Portugal,BUTTER,02/04/2012,08/04/2012,290
2012,14,Slovakia,BUTTER,02/04/2012,08/04/2012,388.99
2012,13,Belgium,BUTTER,26/03/2012,01/04/2012,291.33
2012,13,Czechia,BUTTER,26/03/2012,01/04/2012,313.85
2012,13,Denmark,BUTTER,26/03/2012,01/04/2012,391.01
2012,13,Germany,BUTTER,26/03/2012,01/04/2012,292
2012,13,Ireland,BUTTER,26/03/2012,01/04/2012,303.89
2012,13,Spain,BUTTER,26/03/2012,01/04/2012,272.08
2012,13,France,BUTTER,26/03/2012,01/04/2012,308.5
2012,13,Italy,BUTTER,26/03/2012,01/04/2012,280
2012,13,Latvia,BUTTER,26/03/2012,01/04/2012,377.88
2012,13,Netherlands,BUTTER,26/03/2012,01/04/2012,282
2012,13,Poland,BUTTER,26/03/2012,01/04/2012,292.79
2012,13,Portugal,BUTTER,26/03/2012,01/04/2012,288.19
2012,13,Slovakia,BUTTER,26/03/2012,01/04/2012,364.47
2012,12,Belgium,BUTTER,19/03/2012,25/03/2012,304.3
2012,12,Czechia,BUTTER,19/03/2012,25/03/2012,361.43
2012,12,Denmark,BUTTER,19/03/2012,25/03/2012,391.09
2012,12,Germany,BUTTER,19/03/2012,25/03/2012,302
2012,12,Ireland,BUTTER,19/03/2012,25/03/2012,323.82
2012,12,Spain,BUTTER,19/03/2012,25/03/2012,277.96
2012,12,France,BUTTER,19/03/2012,25/03/2012,293.7
2012,12,Italy,BUTTER,19/03/2012,25/03/2012,292
2012,12,Latvia,BUTTER,19/03/2012,25/03/2012,389.05
2012,12,Netherlands,BUTTER,19/03/2012,25/03/2012,292
2012,12,Poland,BUTTER,19/03/2012,25/03/2012,291.04
2012,12,Portugal,BUTTER,19/03/2012,25/03/2012,289.3
2012,12,Slovakia,BUTTER,19/03/2012,25/03/2012,383.49
2012,11,Belgium,BUTTER,12/03/2012,18/03/2012,308.4
2012,11,Czechia,BUTTER,12/03/2012,18/03/2012,326.19
2012,11,Denmark,BUTTER,12/03/2012,18/03/2012,367.98
2012,11,Germany,BUTTER,12/03/2012,18/03/2012,316
2012,11,Ireland,BUTTER,12/03/2012,18/03/2012,323.82
2012,11,Spain,BUTTER,12/03/2012,18/03/2012,316.33
2012,11,France,BUTTER,12/03/2012,18/03/2012,295.8
2012,11,Italy,BUTTER,12/03/2012,18/03/2012,290
2012,11,Latvia,BUTTER,12/03/2012,18/03/2012,404.05
2012,11,Netherlands,BUTTER,12/03/2012,18/03/2012,301
2012,11,Poland,BUTTER,12/03/2012,18/03/2012,296.72
2012,11,Portugal,BUTTER,12/03/2012,18/03/2012,298.94
2012,11,Slovakia,BUTTER,12/03/2012,18/03/2012,382.43
2012,10,Belgium,BUTTER,05/03/2012,11/03/2012,324.78
2012,10,Czechia,BUTTER,05/03/2012,11/03/2012,348.05
2012,10,Denmark,BUTTER,05/03/2012,11/03/2012,368.01
2012,10,Germany,BUTTER,05/03/2012,11/03/2012,316
2012,10,Ireland,BUTTER,05/03/2012,11/03/2012,323.82
2012,10,Spain,BUTTER,05/03/2012,11/03/2012,319.9
2012,10,France,BUTTER,05/03/2012,11/03/2012,322.6
2012,10,Italy,BUTTER,05/03/2012,11/03/2012,292
2012,10,Latvia,BUTTER,05/03/2012,11/03/2012,402.55
2012,10,Netherlands,BUTTER,05/03/2012,11/03/2012,303
2012,10,Poland,BUTTER,05/03/2012,11/03/2012,311.55
2012,10,Portugal,BUTTER,05/03/2012,11/03/2012,319.99
2012,10,Slovakia,BUTTER,05/03/2012,11/03/2012,326.92
2012,9,Belgium,BUTTER,27/02/2012,04/03/2012,326.09
2012,9,Czechia,BUTTER,27/02/2012,04/03/2012,346.68
2012,9,Denmark,BUTTER,27/02/2012,04/03/2012,367.97
2012,9,Germany,BUTTER,27/02/2012,04/03/2012,323
2012,9,Ireland,BUTTER,27/02/2012,04/03/2012,328.8
2012,9,Spain,BUTTER,27/02/2012,04/03/2012,331.02
2012,9,France,BUTTER,27/02/2012,04/03/2012,313.4
2012,9,Italy,BUTTER,27/02/2012,04/03/2012,295
2012,9,Latvia,BUTTER,27/02/2012,04/03/2012,396.35
2012,9,Latvia,BUTTER,02/03/2012,08/04/2012,411.92
2012,9,Netherlands,BUTTER,27/02/2012,04/03/2012,310
2012,9,Poland,BUTTER,27/02/2012,04/03/2012,311.89
2012,9,Portugal,BUTTER,27/02/2012,04/03/2012,319.99
2012,9,Slovakia,BUTTER,27/02/2012,04/03/2012,383.47
